numerical__Age,numerical__NumberOfDependents,numerical__MonthlyIncome,numerical__AnnualIncome,numerical__Experience,numerical__JobTenure,numerical__CreditScore,numerical__NumberOfOpenCreditLines,numerical__LoanAmount,numerical__LoanDuration,numerical__InterestRate,numerical__MonthlyDebtPayments,numerical__MonthlyLoanPayment,numerical__DebtToIncomeRatio,numerical__LoanToIncomeRatio,numerical__DisposableIncome,numerical__LoanPaymentToIncomeRatio,categorical__EducationLevel_Associate,categorical__EducationLevel_Bachelor,categorical__EducationLevel_Doctorate,categorical__EducationLevel_High School,categorical__EducationLevel_Master,categorical__EmploymentStatus_Employed,categorical__EmploymentStatus_Self-Employed,categorical__EmploymentStatus_Unemployed,categorical__MaritalStatus_Divorced,categorical__MaritalStatus_Married,categorical__MaritalStatus_Single,categorical__MaritalStatus_Widowed,categorical__LoanPurpose_Auto,categorical__LoanPurpose_Debt Consolidation,categorical__LoanPurpose_Education,categorical__LoanPurpose_Home,categorical__LoanPurpose_Other,LoanApproved
51.0,2.0,2805.333333333333,33664.0,31.0,3.0,581.0,5.0,22303.0,48.0,0.2248287381759494,520.0,708.5397924947708,0.1849313375626475,0.6625178231939164,2285.333333333333,0.25256884238169114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
57.0,0.0,3223.75,38685.0,37.0,0.0,654.0,3.0,18543.0,120.0,0.2543201767616294,616.0,427.5010298498856,0.4211137219219723,0.47933307483520743,2607.75,0.13260985803796374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,1.0,1250.0,15000.0,2.0,6.0,593.0,3.0,28480.0,60.0,0.2693658357685663,499.0,868.5669640898851,0.2077825606858374,1.8986666666666667,751.0,0.694853571271908,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47.0,3.0,6357.416666666667,76289.0,24.0,5.0,613.0,1.0,12887.0,84.0,0.2241031880292769,338.0,305.1635434557602,0.4392598705231464,0.16892343588197511,6019.416666666667,0.048001186559911944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
35.0,0.0,1817.75,21813.0,11.0,7.0,617.0,0.0,22639.0,48.0,0.2015177906753394,321.0,690.7450492509886,0.1828021914606254,1.037867326823454,1496.75,0.38000002709447867,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,3.0,2211.4166666666665,26537.0,19.0,6.0,597.0,1.0,30803.0,60.0,0.203939596679343,480.0,822.8579434301791,0.4820702361620534,1.1607566793533557,1731.4166666666665,0.3720953883695275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,1.0,7641.833333333333,91702.0,30.0,9.0,627.0,1.0,18310.0,36.0,0.2004137900887434,233.0,680.8513155276312,0.2546836145299858,0.19966849141785348,7408.833333333333,0.08909528457756183,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43.0,1.0,3514.1666666666665,42170.0,24.0,2.0,603.0,2.0,28827.0,60.0,0.2365891823329149,476.0,823.5969140606855,0.0420926480188017,0.6835902300213422,3038.1666666666665,0.23436478465089464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
27.0,3.0,5954.833333333333,71458.0,2.0,6.0,513.0,2.0,21468.0,72.0,0.2915046052543841,253.0,634.1354130440254,0.2603666641540377,0.30042822357188836,5701.833333333333,0.10649087515083414,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
60.0,1.0,3353.0,40236.0,41.0,3.0,630.0,3.0,21938.0,48.0,0.226887471527209,528.0,699.4093603150856,0.2776132240134555,0.5452331245650661,2825.0,0.20859211461827784,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
51.0,5.0,2694.9166666666665,32339.0,31.0,5.0,616.0,3.0,19325.0,36.0,0.1858072611379054,599.0,704.2876990951536,0.4432768518542498,0.5975756826123256,2095.9166666666665,0.2613393237002333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
49.0,2.0,3704.5833333333335,44455.0,29.0,3.0,584.0,1.0,77470.0,48.0,0.3027792056802448,313.0,2801.9207000061847,0.319469058742098,1.7426611179844786,3391.5833333333335,0.7563389584990263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43.0,0.0,4097.166666666667,49166.0,19.0,4.0,558.0,1.0,14227.0,48.0,0.2415321893768492,1227.0,465.0322329166184,0.2888148267621887,0.2893666354798031,2870.166666666667,0.11350093143634667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,1.0,3538.583333333333,42463.0,6.0,5.0,549.0,2.0,16201.0,84.0,0.2718602700788713,269.0,432.985452063669,0.2920449441865668,0.38153215740762547,3269.583333333333,0.12236124213465908,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28.0,4.0,1323.75,15885.0,7.0,3.0,558.0,4.0,53518.0,24.0,0.2218264198891692,455.0,2781.244439487943,0.3523566981028837,3.3690903367957192,868.75,2.1010345151939136,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42.0,0.0,3087.25,37047.0,23.0,2.0,604.0,1.0,18540.0,12.0,0.2061463339509824,457.0,1722.902201871609,0.1708038159565942,0.5004453801927281,2630.25,0.5580701925246122,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,1.0,8750.666666666666,105008.0,27.0,6.0,635.0,1.0,21224.0,24.0,0.1795884512019636,329.0,1059.1671465035306,0.1670745289535774,0.202117933871705,8421.666666666666,0.1210384519088295,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
29.0,5.0,3869.5833333333335,46435.0,10.0,9.0,475.0,1.0,23735.0,72.0,0.263297915481491,322.0,658.8568641889109,0.0936829696681222,0.5111446107462043,3547.5833333333335,0.17026558350957102,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
61.0,0.0,2140.833333333333,25690.0,36.0,5.0,588.0,1.0,52892.0,12.0,0.2665781085718866,387.0,5069.725513728243,0.2141589748662933,2.0588555858310627,1753.833333333333,2.368108453279055,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37.0,4.0,3539.25,42471.0,12.0,5.0,485.0,4.0,13055.0,108.0,0.3092535341699749,1052.0,359.46756230165147,0.0982025921269832,0.30738621647712555,2487.25,0.10156602735089397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,2.0,1250.0,15000.0,26.0,4.0,637.0,5.0,13688.0,60.0,0.1905456797822239,250.0,355.4853785227953,0.4887460351760078,0.9125333333333333,1000.0,0.28438830281823624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
58.0,0.0,2185.4166666666665,26225.0,35.0,11.0,642.0,2.0,20048.0,60.0,0.2425324359781058,685.0,579.6908458774701,0.317945266509126,0.7644613918017159,1500.4166666666665,0.2652541525464115,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
35.0,2.0,2829.75,33957.0,16.0,5.0,629.0,5.0,12288.0,60.0,0.1697559363288438,543.0,305.22721651474365,0.414530062623213,0.3618694230939129,2286.75,0.10786366870385852,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
52.0,0.0,2852.4166666666665,34229.0,28.0,9.0,541.0,4.0,15293.0,48.0,0.2213973095529015,814.0,482.9833113924777,0.2899851826737454,0.4467848900055508,2038.4166666666665,0.1693242495167762,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
48.0,1.0,5241.25,62895.0,27.0,5.0,464.0,7.0,43498.0,36.0,0.2627527680547223,484.0,1758.946195251092,0.1410015257914827,0.6915971062882582,4757.25,0.33559669835460854,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.0,2.0,10749.416666666666,128993.0,0.0,3.0,623.0,3.0,21916.0,60.0,0.2068098780345546,501.0,588.9753365027119,0.2889834103940023,0.1699006922856279,10248.416666666666,0.05479137657107396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
27.0,1.0,2240.9166666666665,26891.0,4.0,5.0,587.0,6.0,32119.0,60.0,0.2343983437192505,289.0,913.5846834635084,0.318893713013112,1.1944144881187013,1951.9166666666665,0.4076834703641405,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,3.0,5346.083333333333,64153.0,26.0,5.0,597.0,4.0,44239.0,36.0,0.2443274935065623,255.0,1745.689943884942,0.1534207317543901,0.6895858338659143,5091.083333333333,0.32653623878258703,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,0.0,7496.916666666667,89963.0,25.0,6.0,623.0,2.0,13021.0,84.0,0.22608698051777,109.0,309.94160301323143,0.665463754539409,0.14473728088214044,7387.916666666667,0.04134254344740368,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
50.0,3.0,10843.666666666666,130124.0,25.0,0.0,619.0,4.0,12170.0,84.0,0.2415907016921635,985.0,301.529698067507,0.1911690252781218,0.0935261750330454,9858.666666666666,0.02780698700324371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34.0,4.0,4153.25,49839.0,12.0,4.0,573.0,3.0,11367.0,36.0,0.2059572387780877,361.0,425.8966604944535,0.2807130455377518,0.22807439956660447,3792.25,0.10254539468956925,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,1.0,1555.1666666666667,18662.0,11.0,7.0,544.0,4.0,28715.0,60.0,0.2638703832786698,511.0,866.3323772508328,0.4274032839526854,1.5386882434894438,1044.1666666666667,0.5570672236100093,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33.0,1.0,3943.75,47325.0,12.0,6.0,567.0,3.0,16335.0,48.0,0.2359038437487365,262.0,528.8586850192502,0.4996738490952966,0.34516640253565767,3681.75,0.1341004589589224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38.0,2.0,11759.5,141114.0,13.0,2.0,544.0,3.0,25539.0,48.0,0.2310216506435777,297.0,819.9927339100783,0.1239223628232075,0.1809813342404014,11462.5,0.06973023801267726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,3.0,2408.333333333333,28900.0,23.0,7.0,599.0,2.0,17636.0,60.0,0.1880076317834798,603.0,455.5563381949819,0.2513400909354539,0.610242214532872,1805.333333333333,0.18915834111902366,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,2.0,2900.5,34806.0,28.0,3.0,570.0,4.0,21560.0,36.0,0.2513307093955186,531.0,858.7399589680136,0.0914384688837255,0.6194334310176406,2369.5,0.29606618133701557,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
31.0,2.0,4171.666666666667,50060.0,9.0,5.0,618.0,3.0,14937.0,48.0,0.1838636786635038,1346.0,441.7958112633787,0.4609382190762898,0.298381941669996,2825.666666666667,0.10590391001119745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
45.0,4.0,4167.666666666667,50012.0,21.0,5.0,510.0,2.0,18544.0,48.0,0.2475808582267589,355.0,612.3663728300588,0.1619772344666644,0.37079101015756216,3812.666666666667,0.14693266563946064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
57.0,0.0,3313.1666666666665,39758.0,31.0,2.0,618.0,4.0,10748.0,36.0,0.1547936974065122,235.0,375.11098099430745,0.2057658924480543,0.2703355299562352,3078.1666666666665,0.11321826480033427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
55.0,2.0,2430.0,29160.0,33.0,7.0,578.0,3.0,20647.0,24.0,0.2055587499520369,228.0,1056.4609233825342,0.5913405838963696,0.7080589849108367,2202.0,0.434757581638903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,0.0,1250.0,15000.0,9.0,3.0,488.0,5.0,33184.0,48.0,0.2606596843770818,672.0,1120.1070625581422,0.3099673484968908,2.212266666666667,578.0,0.8960856500465137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,0.0,9700.333333333334,116404.0,24.0,2.0,598.0,4.0,21612.0,48.0,0.2311081806508707,524.0,694.0092486740258,0.3248371118826803,0.1856637228961204,9176.333333333334,0.07154488663695671,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
34.0,1.0,8396.416666666666,100757.0,11.0,6.0,602.0,2.0,33228.0,36.0,0.2183852691038295,716.0,1266.2183617406245,0.2148656132460694,0.3297835386127018,7680.416666666666,0.15080461249230817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50.0,5.0,5862.416666666667,70349.0,29.0,4.0,575.0,6.0,71000.0,24.0,0.2568482372142736,249.0,3813.817252361032,0.1967790807365044,1.0092538628836232,5613.416666666667,0.6505537680469144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
59.0,0.0,4774.5,57294.0,35.0,6.0,654.0,1.0,22965.0,24.0,0.1545072340479565,444.0,1118.4200102721427,0.2089441850181967,0.40082731176039377,4330.5,0.23424861457160806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
29.0,0.0,4170.666666666667,50048.0,9.0,5.0,504.0,6.0,21849.0,60.0,0.3230868812750048,797.0,738.1835140559596,0.4190811448810594,0.43656090153452687,3373.666666666667,0.17699412900958109,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
60.0,1.0,4935.833333333333,59230.0,36.0,6.0,599.0,0.0,87123.0,12.0,0.2485232014072031,803.0,8274.293728213243,0.1227950814039882,1.4709268951544825,4132.833333333333,1.6763721887313678,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41.0,0.0,1677.9166666666667,20135.0,17.0,3.0,586.0,2.0,17013.0,48.0,0.2159214328894499,319.0,532.2529250647017,0.221227338117816,0.8449466103799355,1358.9166666666667,0.3172105835995242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,1.0,3993.0,47916.0,24.0,6.0,592.0,4.0,44616.0,60.0,0.3043392,458.0,1455.393216696125,0.2286976054656346,0.931129476584022,3535.0,0.3644861549451853,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
28.0,4.0,8781.833333333334,105382.0,7.0,10.0,495.0,3.0,13599.0,24.0,0.2620128832845754,271.0,734.0215394670698,0.1900082072218656,0.12904480841130364,8510.833333333334,0.08358408906269417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
26.0,0.0,2816.583333333333,33799.0,3.0,4.0,537.0,3.0,26987.0,36.0,0.215443059851718,380.0,1024.294614356175,0.0935040995639284,0.7984555756087458,2436.583333333333,0.3636656520096483,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45.0,1.0,6036.916666666667,72443.0,17.0,8.0,571.0,4.0,13064.0,48.0,0.2289313952779959,293.0,417.9559328449615,0.1566733976380405,0.18033488397774802,5743.916666666667,0.06923334475573262,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
39.0,0.0,3671.0,44052.0,17.0,6.0,527.0,3.0,12723.0,96.0,0.3014078311800349,417.0,352.10724890397444,0.3987757773052277,0.2888177608281122,3254.0,0.09591589455297587,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39.0,0.0,4100.5,49206.0,11.0,1.0,416.0,4.0,21065.0,24.0,0.275918961345527,460.0,1151.850144026263,0.3816577420752451,0.42809819940657645,3640.5,0.28090480283532815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
26.0,3.0,2739.9166666666665,32879.0,2.0,10.0,597.0,1.0,16764.0,48.0,0.2008707539552684,303.0,510.9126550227644,0.1133984523520419,0.5098695215791235,2436.9166666666665,0.18647014386913147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32.0,1.0,4501.833333333333,54022.0,6.0,3.0,572.0,5.0,22489.0,36.0,0.2015692279529936,249.0,837.5710501029412,0.1177156809771596,0.4162933619636444,4252.833333333333,0.18605110142599857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,3.0,5828.333333333333,69940.0,22.0,4.0,557.0,3.0,10494.0,48.0,0.1815952,388.0,309.13667462645867,0.5111571894992951,0.15004289390906492,5440.333333333333,0.0530403216402274,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
23.0,3.0,2536.1666666666665,30434.0,0.0,2.0,549.0,3.0,32860.0,60.0,0.3003489086691351,169.0,1063.8369285490412,0.1604163623546332,1.079713478346586,2367.1666666666665,0.41946648953763865,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
52.0,3.0,4342.583333333333,52111.0,29.0,11.0,647.0,4.0,13842.0,48.0,0.1777706809991183,600.0,404.99804291523617,0.3708074507494251,0.2656252998407246,3742.583333333333,0.09326200830885675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
41.0,2.0,10264.75,123177.0,21.0,10.0,619.0,2.0,22336.0,48.0,0.1967333155039801,284.0,675.8111242721956,0.0067336330368991,0.18133255396705553,9980.75,0.06583805005209047,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
27.0,3.0,16339.75,196077.0,4.0,6.0,548.0,6.0,10302.0,60.0,0.2615914434943031,859.0,309.41807035834154,0.1805089724068308,0.052540583546259886,15480.75,0.018936524142556744,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35.0,0.0,2121.9166666666665,25463.0,13.0,3.0,585.0,2.0,28967.0,48.0,0.2484856420162645,980.0,958.0175391019824,0.2954864001070814,1.1376114362015473,1141.9166666666665,0.4514868817195063,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47.0,2.0,2817.6666666666665,33812.0,22.0,5.0,516.0,2.0,18697.0,60.0,0.3108769436891398,547.0,617.4622974736506,0.320103143043386,0.5529693599905359,2270.6666666666665,0.2191395826831837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20.0,0.0,1395.6666666666667,16748.0,0.0,4.0,485.0,1.0,22777.0,48.0,0.2411039425474208,396.0,743.962768954541,0.6584716270900529,1.359983281585861,999.6666666666667,0.5330519003734471,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,0.0,8552.583333333334,102631.0,14.0,4.0,570.0,2.0,20558.0,36.0,0.2540949007440427,470.0,821.8414144955632,0.379499733803875,0.2003098479017061,8082.583333333334,0.09609276898740884,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
53.0,1.0,4926.0,59112.0,30.0,7.0,591.0,3.0,8758.0,96.0,0.2416310960327347,203.0,206.86563703542328,0.2151490541937384,0.14815942617404249,4723.0,0.04199464820045133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
33.0,0.0,10542.166666666666,126506.0,10.0,0.0,549.0,2.0,29506.0,48.0,0.2794632027982168,257.0,1027.4413407712382,0.4482286371125746,0.2332379491881808,10285.166666666666,0.09746016860271338,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34.0,1.0,2570.4166666666665,30845.0,15.0,3.0,552.0,0.0,17262.0,72.0,0.2422640432141209,323.0,456.8291584609219,0.4537675612833791,0.5596368941481602,2247.4166666666665,0.17772572220882032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
41.0,2.0,3769.5833333333335,45235.0,16.0,10.0,605.0,5.0,7837.0,48.0,0.2215277059001933,654.0,247.56357818390288,0.2174550382665689,0.1732508013706201,3115.5833333333335,0.06567399001230981,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,1.0,1810.75,21729.0,5.0,4.0,507.0,2.0,21228.0,36.0,0.2585950374425249,172.0,853.7013411082027,0.0421642894011812,0.9769432555570896,1638.75,0.47146284197608873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,1.0,1794.0833333333333,21529.0,32.0,5.0,569.0,1.0,24846.0,84.0,0.2807479003312588,304.0,678.5450641056939,0.4865831278912736,1.1540712527288772,1490.0833333333333,0.37821267914293866,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
32.0,2.0,2702.5,32430.0,11.0,4.0,618.0,1.0,30982.0,120.0,0.2562785533924991,516.0,718.5785732025258,0.5062270916181694,0.955349984582177,2186.5,0.2658940141359948,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
24.0,3.0,2351.083333333333,28213.0,2.0,6.0,552.0,5.0,20271.0,36.0,0.2031257086712142,888.0,756.575303430843,0.2915174960590503,0.7184985644915465,1463.083333333333,0.3217985907620642,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
35.0,1.0,3112.583333333333,37351.0,13.0,5.0,501.0,6.0,13932.0,24.0,0.2338874207087706,359.0,732.3565506782883,0.7425663673420017,0.3730020615244572,2753.583333333333,0.23528897775533347,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,1.0,2644.083333333333,31729.0,16.0,6.0,446.0,3.0,20120.0,48.0,0.2835317519528732,335.0,705.2971485348685,0.3010692793015913,0.6341202054902455,2309.083333333333,0.26674543106994936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43.0,1.0,1250.0,15000.0,20.0,5.0,526.0,3.0,36046.0,36.0,0.2813163501059101,359.0,1493.5565140041847,0.1153754717173741,2.4030666666666667,891.0,1.1948452112033479,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
44.0,0.0,3509.6666666666665,42116.0,21.0,7.0,568.0,6.0,8808.0,60.0,0.1838464,778.0,225.51240624134857,0.3518141857637119,0.20913667014911197,2731.6666666666665,0.06425465084281942,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
72.0,1.0,9474.416666666666,113693.0,47.0,8.0,529.0,8.0,14900.0,36.0,0.2000700739647261,361.0,553.7905932868672,0.3639980946430574,0.1310546823463186,9113.416666666666,0.058451154595642714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
51.0,3.0,4386.666666666667,52640.0,27.0,4.0,600.0,2.0,24569.0,60.0,0.2521542562471681,409.0,724.238935847023,0.0810371969663705,0.46673632218844985,3977.666666666667,0.1651000613633031,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
